5841.000000	5850.000000	5859.000000	5868.000000	5877.000000	5886.000000	5895.000000	5904.000000	5913.000000	5922.000000	5931.000000	5940.000000	5949.000000	5958.000000	5967.000000	5976.000000	5985.000000	5994.000000	6003.000000	6012.000000	6021.000000	6030.000000	row014
6057.000000	6066.000000	6075.000000	6084.000000	6093.000000	6102.000000	6111.000000	6120.000000	6129.000000	6138.000000	6147.000000	6156.000000	6165.000000	6174.000000	6183.000000	6192.000000	6201.000000	6210.000000	6219.000000	6228.000000	6237.000000	6246.000000	row015
6273.000000	6282.000000	6291.000000	6300.000000	6309.000000	6318.000000	6327.000000	6336.000000	6345.000000	6354.000000	6363.000000	6372.000000	6381.000000	6390.000000	6399.000000	6408.000000	6417.000000	6426.000000	6435.000000	6444.000000	6453.000000	6462.000000	row016
6489.000000	6498.000000	6507.000000	6516.000000	6525.000000	6534.000000	6543.000000	6552.000000	6561.000000	6570.000000	6579.000000	6588.000000	6597.000000	6606.000000	6615.000000	6624.000000	6633.000000	6642.000000	6651.000000	6660.000000	6669.000000	6678.000000	row017
6705.000000	6714.000000	6723.000000	6732.000000	6741.000000	6750.000000	6759.000000	6768.000000	6777.000000	6786.000000	6795.000000	6804.000000	6813.000000	6822.000000	6831.000000	6840.000000	6849.000000	6858.000000	6867.000000	6876.000000	6885.000000	6894.000000	row018
6921.000000	6930.000000	6939.000000	6948.000000	6957.000000	6966.000000	6975.000000	6984.000000	6993.000000	7002.000000	7011.000000	7020.000000	7029.000000	7038.000000	7047.000000	7056.000000	7065.000000	7074.000000	7083.000000	7092.000000	7101.000000	7110.000000	row019
7137.000000	7146.000000	7155.000000	7164.000000	7173.000000	7182.000000	7191.000000	7200.000000	7209.000000	7218.000000	7227.000000	7236.000000	7245.000000	7254.000000	7263.000000	7272.000000	7281.000000	7290.000000	7299.000000	7308.000000	7317.000000	7326.000000	row020
7353.000000	7362.000000	7371.000000	7380.000000	7389.000000	7398.000000	7407.000000	7416.000000	7425.000000	7434.000000	7443.000000	7452.000000	7461.000000	7470.000000	7479.000000	7488.000000	7497.000000	7506.000000	7515.000000	7524.000000	7533.000000	7542.000000	row021
5634.000000	5652.000000	5670.000000	5688.000000	5706.000000	5724.000000	5742.000000	5760.000000	5778.000000	5796.000000	5814.000000	5832.000000	5850.000000	5868.000000	5886.000000	5904.000000	5922.000000	5940.000000	5958.000000	5976.000000	5994.000000	6012.000000	row10
6066.000000	6084.000000	6102.000000	6120.000000	6138.000000	6156.000000	6174.000000	6192.000000	6210.000000	6228.000000	6246.000000	6264.000000	6282.000000	6300.000000	6318.000000	6336.000000	6354.000000	6372.000000	6390.000000	6408.000000	6426.000000	6444.000000	row11
6498.000000	6516.000000	6534.000000	6552.000000	6570.000000	6588.000000	6606.000000	6624.000000	6642.000000	6660.000000	6678.000000	6696.000000	6714.000000	6732.000000	6750.000000	6768.000000	6786.000000	6804.000000	6822.000000	6840.000000	6858.000000	6876.000000	row12
6930.000000	6948.000000	6966.000000	6984.000000	7002.000000	7020.000000	7038.000000	7056.000000	7074.000000	7092.000000	7110.000000	7128.000000	7146.000000	7164.000000	7182.000000	7200.000000	7218.000000	7236.000000	7254.000000	7272.000000	7290.000000	7308.000000	row13
7362.000000	7380.000000	7398.000000	7416.000000	7434.000000	7452.000000	7470.000000	7488.000000	7506.000000	7524.000000	7542.000000	7560.000000	7578.000000	7596.000000	7614.000000	7632.000000	7650.000000	7668.000000	7686.000000	7704.000000	7722.000000	7740.000000	row14
7794.000000	7812.000000	7830.000000	7848.000000	7866.000000	7884.000000	7902.000000	7920.000000	7938.000000	7956.000000	7974.000000	7992.000000	8010.000000	8028.000000	8046.000000	8064.000000	8082.000000	8100.000000	8118.000000	8136.000000	8154.000000	8172.000000	row15
8226.000000	8244.000000	8262.000000	8280.000000	8298.000000	8316.000000	8334.000000	8352.000000	8370.000000	8388.000000	8406.000000	8424.000000	8442.000000	8460.000000	8478.000000	8496.000000	8514.000000	8532.000000	8550.000000	8568.000000	8586.000000	8604.000000	row16
8658.000000	8676.000000	8694.000000	8712.000000	8730.000000	8748.000000	8766.000000	8784.000000	8802.000000	8820.000000	8838.000000	8856.000000	8874.000000	8892.000000	8910.000000	8928.000000	8946.000000	8964.000000	8982.000000	9000.000000	9018.000000	9036.000000	row17
9090.000000	9108.000000	9126.000000	9144.000000	9162.000000	9180.000000	9198.000000	9216.000000	9234.000000	9252.000000	9270.000000	9288.000000	9306.000000	9324.000000	9342.000000	9360.000000	9378.000000	9396.000000	9414.000000	9432.000000	9450.000000	9468.000000	row18
9522.000000	9540.000000	9558.000000	9576.000000	9594.000000	9612.000000	9630.000000	9648.000000	9666.000000	9684.000000	9702.000000	9720.000000	9738.000000	9756.000000	9774.000000	9792.000000	9810.000000	9828.000000	9846.000000	9864.000000	9882.000000	9900.000000	row19
9954.000000	9972.000000	9990.000000	10008.000000	10026.000000	10044.000000	10062.000000	10080.000000	10098.000000	10116.000000	10134.000000	10152.000000	10170.000000	10188.000000	10206.000000	10224.000000	10242.000000	10260.000000	10278.000000	10296.000000	10314.000000	10332.000000	row110
10386.000000	10404.000000	10422.000000	10440.000000	10458.000000	10476.000000	10494.000000	10512.000000	10530.000000	10548.000000	10566.000000	10584.000000	10602.000000	10620.000000	10638.000000	10656.000000	10674.000000	10692.000000	10710.000000	10728.000000	10746.000000	10764.000000	row111
10818.000000	10836.000000	10854.000000	10872.000000	10890.000000	10908.000000	10926.000000	10944.000000	10962.000000	10980.000000	10998.000000	11016.000000	11034.000000	11052.000000	11070.000000	11088.000000	11106.000000	11124.000000	11142.000000	11160.000000	11178.000000	11196.000000	row112
11250.000000	11268.000000	11286.000000	11304.000000	11322.000000	11340.000000	11358.000000	11376.000000	11394.000000	11412.000000	11430.000000	11448.000000	11466.000000	11484.000000	11502.000000	11520.000000	11538.000000	11556.000000	11574.000000	11592.000000	11610.000000	11628.000000	row113
11682.000000	11700.000000	11718.000000	11736.000000	11754.000000	11772.000000	11790.000000	11808.000000	11826.000000	11844.000000	11862.000000	11880.000000	11898.000000	11916.000000	11934.000000	11952.000000	11970.000000	11988.000000	12006.000000	12024.000000	12042.000000	12060.000000	row114
12114.000000	12132.000000	12150.000000	12168.000000	12186.000000	12204.000000	12222.000000	12240.000000	12258.000000	12276.000000	12294.000000	12312.000000	12330.000000	12348.000000	12366.000000	12384.000000	12402.000000	12420.000000	12438.000000	12456.000000	12474.000000	12492.000000	row115
12546.000000	12564.000000	12582.000000	12600.000000	12618.000000	12636.000000	12654.000000	12672.000000	12690.000000	12708.000000	12726.000000	12744.000000	12762.000000	12780.000000	12798.000000	12816.000000	12834.000000	12852.000000	12870.000000	12888.000000	12906.000000	12924.000000	row116
12978.000000	12996.000000	13014.000000	13032.000000	13050.000000	13068.000000	13086.000000	13104.000000	13122.000000	13140.000000	13158.000000	13176.000000	13194.000000	13212.000000	13230.000000	13248.000000	13266.000000	13284.000000	13302.000000	13320.000000	13338.000000	13356.000000	row117
13410.000000	13428.000000	13446.000000	13464.000000	13482.000000	13500.000000	13518.000000	13536.000000	13554.000000	13572.000000	13590.000000	13608.000000	13626.000000	13644.000000	13662.000000	13680.000000	13698.000000	13716.000000	13734.000000	13752.000000	13770.000000	13788.000000	row118
13842.000000	13860.000000	13878.000000	13896.000000	13914.000000	13932.000000	13950.000000	13968.000000	13986.000000	14004.000000	14022.000000	14040.000000	14058.000000	14076.000000	14094.000000	14112.000000	14130.000000	14148.000000	14166.000000	14184.000000	14202.000000	14220.000000	row119
14274.000000	14292.000000	14310.000000	14328.000000	14346.000000	14364.000000	14382.000000	14400.000000	14418.000000	14436.000000	14454.000000	14472.000000	14490.000000	14508.000000	14526.000000	14544.000000	14562.000000	14580.000000	14598.000000	14616.000000	14634.000000	14652.000000	row120
14706.000000	14724.000000	14742.000000	14760.000000	14778.000000	14796.000000	14814.000000	14832.000000	14850.000000	14868.000000	14886.000000	14904.000000	14922.000000	14940.000000	14958.000000	14976.000000	14994.000000	15012.000000	15030.000000	15048.000000	15066.000000	15084.000000	row121
